[2023-12-06 22:52:20,918][__main__][INFO] - Found GPU with device_name NVIDIA GeForce RTX 3080. Will run RFdiffusion on NVIDIA GeForce RTX 3080
[2023-12-06 22:52:20,919][rfdiffusion.inference.model_runners][INFO] - Reading checkpoint from /home/domain/ipermyakov/RFdiffusion/rfdiffusion/inference/../../models/Base_ckpt.pt
[2023-12-06 22:52:40,362][rfdiffusion.inference.model_runners][INFO] - Loading checkpoint.
[2023-12-06 22:52:42,928][rfdiffusion.diffusion][INFO] - Calculating IGSO3.
[2023-12-06 22:52:47,947][__main__][INFO] - Making design example_outputs/design_unconditional_0
[2023-12-06 22:52:47,951][rfdiffusion.inference.model_runners][INFO] - Using contig: ['100-200']
[2023-12-06 22:52:48,020][rfdiffusion.inference.model_runners][INFO] - Sequence init: ------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:53:28,300][rfdiffusion.inference.model_runners][INFO] - Timestep 3, input to next step: ------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:53:29,034][rfdiffusion.inference.model_runners][INFO] - Timestep 2, input to next step: ------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:53:30,650][__main__][INFO] - Finished design in 0.71 minutes
[2023-12-06 22:53:30,650][__main__][INFO] - Making design example_outputs/design_unconditional_1
[2023-12-06 22:53:30,654][rfdiffusion.inference.model_runners][INFO] - Using contig: ['100-200']
[2023-12-06 22:53:30,675][rfdiffusion.inference.model_runners][INFO] - Sequence init: ---------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:53:32,064][rfdiffusion.inference.model_runners][INFO] - Timestep 50, input to next step: ---------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:53:33,455][rfdiffusion.inference.model_runners][INFO] - Timestep 49, input to next step: ---------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:53:34,329][rfdiffusion.inference.model_runners][INFO] - Timestep 48, input to next step: ---------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:53:35,201][rfdiffusion.inference.model_runners][INFO] - Timestep 47, input to next step: ---------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:53:36,068][rfdiffusion.inference.model_runners][INFO] - Timestep 46, input to next step: ---------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:53:36,932][rfdiffusion.inference.model_runners][INFO] - Timestep 45, input to next step: ---------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:53:38,335][rfdiffusion.inference.model_runners][INFO] - Timestep 44, input to next step: ---------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:53:39,776][rfdiffusion.inference.model_runners][INFO] - Timestep 43, input to next step: ---------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:53:40,645][rfdiffusion.inference.model_runners][INFO] - Timestep 42, input to next step: ---------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:53:41,518][rfdiffusion.inference.model_runners][INFO] - Timestep 41, input to next step: ---------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:53:42,370][rfdiffusion.inference.model_runners][INFO] - Timestep 40, input to next step: ---------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:53:43,229][rfdiffusion.inference.model_runners][INFO] - Timestep 39, input to next step: ---------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:53:44,585][rfdiffusion.inference.model_runners][INFO] - Timestep 38, input to next step: ---------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:53:45,876][rfdiffusion.inference.model_runners][INFO] - Timestep 37, input to next step: ---------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:53:46,873][rfdiffusion.inference.model_runners][INFO] - Timestep 36, input to next step: ---------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:53:47,837][rfdiffusion.inference.model_runners][INFO] - Timestep 35, input to next step: ---------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:53:48,816][rfdiffusion.inference.model_runners][INFO] - Timestep 34, input to next step: ---------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:53:49,810][rfdiffusion.inference.model_runners][INFO] - Timestep 33, input to next step: ---------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:53:51,379][rfdiffusion.inference.model_runners][INFO] - Timestep 32, input to next step: ---------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:53:52,936][rfdiffusion.inference.model_runners][INFO] - Timestep 31, input to next step: ---------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:53:53,910][rfdiffusion.inference.model_runners][INFO] - Timestep 30, input to next step: ---------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:53:54,868][rfdiffusion.inference.model_runners][INFO] - Timestep 29, input to next step: ---------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:53:55,826][rfdiffusion.inference.model_runners][INFO] - Timestep 28, input to next step: ---------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:53:56,808][rfdiffusion.inference.model_runners][INFO] - Timestep 27, input to next step: ---------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:53:57,773][rfdiffusion.inference.model_runners][INFO] - Timestep 26, input to next step: ---------------------------------------------------------------------------------------------------------------------------------------------------------------------
